id,name,short_name,owner_email,tax_id,address1,address2,city,us_state,zipcode,country,external_id,status,reject_reason,reject_detail,owner_id,reviewer_id,organization_id,notes,created_at,updated_at,approved_time_utc,account_code,sales_rep_id,owner_sales_rep_country,owner_sales_rep_office,owner_sales_rep_name,form_active_time,member_office,last_execution_time
58,"BEST INTERNATIONAL SHIPPING AGENCY CO.,LTD",BEST INT`L,humanhu@bestshippingagency.com,91442000091769439P,"RM2802,28TH FLOOR, LIHE INTERNATIONAL MANSION,NO.2 YINTONG STREET ZHONGSHAN",,ZHONGSHAN,GUANGDONG,528400,CN,TBA,APPROVED,,,90,45,286,,2019/12/20 上午 02:53:46,2019/12/20 上午 09:45:52,2019/12/20 上午 09:45:52,TBA,87,CN,ZHONGSHAN,"ALBERT ZHANG (ZHANG, DE-WU)",2019/12/20 上午 02:52:28,ZHONGSHAN,2020/5/18 上午 01:32:21
69,"SAFROUND LOGISTICS CO.,LTD",SAFROUND,minazhang.nb@safround.com,0574-83092160,"202-203, BLDG. 28 NO. 128 SHUI FENG RD DA XIE DISTRICT",,NINGBO,ZHEJIANG,315040,CN,CNS032781,APPROVED,,,101,11,25,,2019/12/20 上午 02:58:59,2019/12/20 上午 03:00:39,2019/12/20 上午 03:00:39,CNS032781,48,CN,NINGBO,MARTIN KO,2019/12/20 上午 02:51:21,NINGBO,2020/5/18 上午 01:32:21
930,YU TAI OCEAN TRADING COMPANY.1579154133.rejected,YU TAI,yutaiocean@gmail.com.1579154133.rejected,53221116.1579154133.rejected,"No. 56, Xjnghuabu, Zhongpu Township, Chiayi County 606 Chiai City, Taiwan",,CHIAI CITY,,241,TW,,REJECTED,invalid_name,,1075,44,,,2020/1/10 上午 08:20:56,2020/1/16 上午 05:55:34,,,,,,,,,2020/5/18 上午 01:32:21
67,NEW CHAIN LOGISTICS CO LTD,NCL,ops@nclogi.com,91440300767596022U,ROOM 504505 SHENHUA COMMERCIAL BLDG 2018 JIABIN ROAD,,SHENZHEN,GUANGDONG,518000,CN,CNN008445,APPROVED,,,99,11,26,,2019/12/20 上午 02:58:18,2019/12/20 上午 03:02:02,2019/12/20 上午 03:02:02,CNN008445,10,CN,XIAMEN,"AMANDA WANG (WANG, QING)",2019/12/20 上午 02:56:41,XIAMEN,2020/5/18 上午 01:32:21
68,Fans Trans Int'l Ltd.,Fans Trans,opssea4@fanstrans.com,21923601-000-07-19-8,"UNIT 303B, 3/F., SHUI HING CENTRE,","13 SHEUNG YUET ROAD, ",KOWLOON BAY,,000000,HK,HKF000074,APPROVED,,,100,11,24,,2019/12/20 上午 02:58:21,2019/12/20 上午 02:59:39,2019/12/20 上午 02:59:39,HKF000074,353,HK,HONG KONG,"PAUL TAM (TAM, CHI CHUNG)",2019/12/20 上午 02:58:07,HONG KONG,2020/5/18 上午 01:32:21
71,"Link Glory Int'l Freight Forwarding Co.,Ltd ","Link Glory Int'l Freight Forwarding Co.,Ltd ",linkglory02@vip.163.com,914420005940708062,"Room 5-2,Second Floor,no.5 Building,Yihuayuan,East District,ZhongShan City,Guangdong,China",,ZHONGSHAN,GUANGDONG,528400,CN,CNL004243,APPROVED,,,103,11,130,,2019/12/20 上午 02:59:55,2019/12/20 上午 07:39:41,2019/12/20 上午 07:39:41,CNL004243,380,CN,ZHONGSHAN,"CHRIS HUANG (HUANG, WEN-CHANG)",,ZHONGSHAN,2020/5/18 上午 01:32:21
56,"SHENZHEN TIAN FU HE JI IMPORT & EXPORT CO.,LTD",TIAN FU HE JI,jhd@fschk.cn,91440300670005599N,"B1011A JIAZHAOYE CENTER,NAN YUAN NORTH ROAD,NAN YUAN STREET,FUTIAN DISTRICT,SHENZHEN",,SHENZHEN,,518000,CN,CNS017027,APPROVED,,,88,11,128,,2019/12/20 上午 02:53:32,2019/12/20 上午 07:38:18,2019/12/20 上午 07:38:18,CNS017027,119,CN,SHENZHEN,"PATRICK SONG (SONG, DONG-MING)",2019/12/20 上午 02:43:09,SHENZHEN,2020/5/18 上午 01:32:21
40,ORIENTAL LOGISTICS GROUP LTD-Qingdao Branch,ORIENTAL,denny_dong@qda.olc-group.com,"91370200682598387B
","Rm1608 Centry Mansion, #39 Donghai West Road, Qingdao, China",,qingdao,SHANDONG,264400,CN,CNO001002,APPROVED,,,72,14,37,,2019/12/20 上午 02:42:27,2019/12/20 上午 03:45:40,2019/12/20 上午 03:45:40,CNO001002,191,CN,QINGDAO,"PETER PANG (PANG, FU-CHAO)",,QINGDAO,2020/5/18 上午 01:32:21
53,"QINGDAO FLYING SPEED WORLD WIDE LOGISTICS CO.,LTD.",QINGDAO FLYING,ericwang@qdxiangying.com,91370203325994074W,"1832 RM, NO.33 LIANYUNGANG ROAD,QINGDAO ,CHINA",,QINGDAO,,276500,CN,CNQ007241,APPROVED,,,85,45,216,,2019/12/20 上午 02:51:30,2019/12/20 上午 08:43:03,2019/12/20 上午 08:43:03,CNQ007241,191,CN,QINGDAO,"PETER PANG (PANG, FU-CHAO)",2019/12/20 上午 02:48:33,QINGDAO,2020/5/18 上午 01:32:21
57,"KASY LOGISTICS(TIANJIN)CO.,LTD.",KASY,marketing@kasylogistics.com,91120116600902307E,"Room1501,Asia Pacific Tower,No.35 Nanjing Road, Hexi District, Tianjin, China",,TIANJIN,,300200,,CNK000676,APPROVED,,,89,11,170,,2019/12/20 上午 02:53:43,2019/12/20 上午 08:11:28,2019/12/20 上午 08:11:28,CNK000676,399,CN,TIANJIN,"ANCHOR CHEN (CHEN, XU)",2019/12/20 上午 02:51:57,TIANJIN,2020/5/18 上午 01:32:21
633,"XIAMEN FENGSHUNHANG FREIGHT FORWARD CO.,LTD.",XIAMEN FENGSHUNHANG ,amyliaoyt@foxmail.com,91350206058375286H,"ROOM 507A NORINCO BUSINESS PLAZA,NO.6 HULIROAD,XIAMEN,CHINA",,xiamen,,3610001,CN,CNX005332,APPROVED,,,719,44,654,,2019/12/25 上午 02:19:44,2019/12/30 上午 07:45:46,2019/12/30 上午 07:45:45,CNX005332,1506,CN,XIAMEN,"FLYNN FENG (FENG, YU-XUAN)",2019/12/25 上午 02:17:40,XIAMEN,2020/5/18 上午 01:32:21
46,WESTERN SHIPPING (QINGDAO) LTD.,WESTERN SHIPPING,linda.rong@westshipcn.com,91370200MA3CLJKFXM,"D Room,8th Floor,Tsingtao Beer Tower,35 DongHai Xi Road",,QINGDAO,SHANDONG,266000,CN,CNW006203,APPROVED,,,78,11,22,,2019/12/20 上午 02:48:16,2019/12/20 上午 02:52:01,2019/12/20 上午 02:52:01,CNW006203,191,CN,QINGDAO,"PETER PANG (PANG, FU-CHAO)",2019/12/20 上午 02:44:23,QINGDAO,2020/5/18 上午 01:32:21
66,"Sinowide International Logistics (Shen Zhen) Co.,Ltd.",Sinowide,aaliyah@sz-sinowide.com,91440300057878703R,"9B, Block A, XueSong Building, TaiRan Six Road, Futian, Shenzhen, China",,SHENZHEN,GUANGDONG,518042,CN,CNS028662,APPROVED,,,98,11,199,,2019/12/20 上午 02:57:56,2019/12/20 上午 08:30:12,2019/12/20 上午 08:30:12,CNS028662,132,CN,SHENZHEN,"JOE ZOU (ZOU, JIAN-XUN)",2019/12/20 上午 02:57:41,SHENZHEN,2020/5/18 上午 01:32:21
339,AVANTI TRANSPORT SERVICES PHILS. INC.,AVANTI TRANSPORT SERVICES,mcmagsombol@avanti-transport.com,009091428000,"05th Floor, @5600 Sergio Osmena Highway 
corner Arellano St. Brgy. Palanan 
Makati City 1235, Philippines
",,MAKATI,METRO MANILA,1235,PH,PHA001714,APPROVED,,,383,5,106,,2019/12/20 上午 07:10:03,2019/12/20 上午 07:11:40,2019/12/20 上午 07:11:40,PHA001714,342,PH,MANILA,ROBERT JOHN PASION AMBIL,2019/12/20 上午 06:52:20,MANILA,2020/5/18 上午 01:32:21
89,Cargo Services Far East.1576812288.rejected,csfe,winlam@cargofe.com.1576812288.rejected,000.1576812288.rejected,"Room 13018E, ATL Logistics Centre B, Berth 3, Kwai Chung Container Terminals, Kwai Chung, NT.",,HONG KONG,,852,HK,,REJECTED,others,"Invalid Tax ID, please re-apply and provide a correct Tax ID. Thank you. ",121,11,,,2019/12/20 上午 03:07:35,2019/12/20 上午 03:24:48,,,86,HK,HONG KONG,"CHRIS LI (LI, LEUNG-CHAN)",,HONG KONG,2020/5/18 上午 01:32:21
70,"QINGDAO SUN STAR INTERNATIONAL LOGISTICS CO.,LTD",SUN STAR,libingxin@qdsunstar.com,91370200770293698H,"28,BLDG A,Sunshine tower,No.61 HongKong Middle Road,Qingdao 266071 China",,QINGDAO,SHANDONG,266071,CN,CNQ005709,APPROVED,,,102,11,48,,2019/12/20 上午 02:59:50,2019/12/20 上午 04:02:43,2019/12/20 上午 04:02:43,CNQ005709,190,CN,QINGDAO,"PHILIP WANG (WANG, FENG)",2019/12/20 上午 02:45:05,QINGDAO,2020/5/18 上午 01:32:21
83,DCL GLOBAL LOGISTICS (HK) LTD ,DCL,sales-1@hkdcl.com,39268223-000-05-19-A,10/F BLOCK A KERRY TC WAREHOUSE 1,"NO.3 KIN CHUEN ST, KWAI CHUNG",HONG KONG,,852,HK,HKD000816,APPROVED,,,115,14,46,,2019/12/20 上午 03:04:48,2019/12/20 上午 03:59:11,2019/12/20 上午 03:59:11,HKD000816,40,HK,HONG KONG,"FRED TUNG (TUNG, YIU-FAT)",2019/12/20 上午 03:03:52,HONG KONG,2020/5/18 上午 01:32:21
86,"Master International Shipping Agency Co., Ltd. .1576814541.rejected",Master,jeffreyguo@master-agency.com.cn.1576814541.rejected,2661100.1576814541.rejected,"25F, International Bank Center ,8th,Lujiang Road,Siming",,XIAMEN,,362400,CN,,REJECTED,others,This is for customer not for internal colleague. ,118,14,,,2019/12/20 上午 03:05:45,2019/12/20 上午 04:02:22,,,,,,,,,2020/5/18 上午 01:32:21
87,"Qingdao Everocean International Logistics Co.,Ltd.",Qingdao Everocean,james@everocean-log.com,913702005647012758,"4 floor Futai B Plaza,HongKong Middle Road NO.18,
Qingdao,China.",,QINGDAO,,266042,CN,CNQ002325,APPROVED,,,119,14,50,,2019/12/20 上午 03:07:09,2019/12/20 上午 04:05:04,2019/12/20 上午 04:05:04,CNQ002325,16,CN,QINGDAO,"MICHAEL LIU (LIU, WEI)",2019/12/20 上午 03:02:58,QINGDAO,2020/5/18 上午 01:32:21
85,"SHENZHEN HuaGuanDa INTERNATIONAL FREIGHT FORWARDING CO.,LTD","SHENZHEN HuaGuanDa INTERNATIONAL FREIGHT FORWARDING CO.,LTD",marketing01@huaguanda.com.cn,91440300080789119J,"Room 507, Huale building, Shennan East Road, Luohu District, Shenzhen, China
Guangzhou Branch/Lanzhou Branch",,SHENZHEN,GUANGDONG,LUOHU,CN,CNS029982,APPROVED,,,117,14,49,,2019/12/20 上午 03:05:42,2019/12/20 上午 04:03:50,2019/12/20 上午 04:03:50,CNS029982,96,CN,SHANTOU,JASON CHIANG,2019/12/20 上午 03:01:57,SHANTOU,2020/5/18 上午 01:32:21
347,"SHENZHEN CHOYICK FREIGHT CO.,LTD",CHOYICK,op@choyick.com,914403007542920386,"15G/F., BLOCK B, LUSHAN BUILDING, CHUNFENG ROAD",,SHENZHEN,GUANGDONG,518000,CN,CNS010019,APPROVED,,,391,16,119,,2019/12/20 上午 07:23:39,2019/12/20 上午 07:28:38,2019/12/20 上午 07:28:38,CNS010019,129,CN,SHENZHEN,"LEBRON HUANG (HUANG, JUN-HAO)",2019/12/20 上午 07:19:05,SHENZHEN,2020/5/18 上午 01:32:21
340,"DALIAN FANYANG INTERNATIONAL LOGISTICS CO.,LTD",DALIAN FANYANG,danniehu@dlfanyang.net,91210200677547841G,"RM1003-1006,GANGWAN STREET,ZHONGSHAN DISTRICT,DALIAN,CHINA",,DALIAN,LIAONING,116600,CN,CND005113,APPROVED,,,384,43,121,,2019/12/20 上午 07:14:39,2019/12/20 上午 07:30:39,2019/12/20 上午 07:30:38,CND005113,109,CN,DALIAN,"JACKY LU (LU, JIE)",2019/12/20 上午 07:09:28,DALIAN,2020/5/18 上午 01:32:21
379,Hughes Shipping Company,Hughes,donna@hughesshipping.com,91310109792726183M,RM.1508 No.1666 Sichuan RD.,,SHANGHAI,SHANGHAI,200080,CN,CNH007806,APPROVED,,,424,5,186,,2019/12/20 上午 08:17:29,2019/12/20 上午 08:22:02,2019/12/20 上午 08:22:02,CNH007806,157,CN,SHANGHAI,"LASERLIN GUO (GUO, LAI-XIN)",2019/12/20 上午 07:54:08,SHANGHAI,2020/5/18 上午 01:32:21
378,"ICS Translink (Phils.), Inc.",ICS,ops_cs@translinkshipping.com.ph,003-503-080-000,"Unit 439 Cityland Pasong Tamo Tower,","2210 Don Chino Roces Ave., Makati ",Makati,METRO MANILA,1231,PH,PHI000106,APPROVED,,,423,5,187,,2019/12/20 上午 08:17:19,2019/12/20 上午 08:23:59,2019/12/20 上午 08:23:59,PHI000106,342,PH,MANILA,ROBERT JOHN PASION AMBIL,2019/12/20 上午 08:15:03,MANILA,2020/5/18 上午 01:32:21
94,EUMEX LINE NINGBO LIMITED,EUMEX LINE,latinamerica.nb@eumexgroup.com,9133020475036097XC,"19F, GLOBAL SHIPPING PLAZA, NO. 269, NINGDONG ROAD, JIANGDONG DISTRICT",,NINGBO,ZHEJIANG,351000,CN,CNE000319,APPROVED,,,126,11,192,,2019/12/20 上午 03:09:57,2019/12/20 上午 08:27:43,2019/12/20 上午 08:27:43,CNE000319,59,CN,NINGBO,ERIC LAI,2019/12/20 上午 03:07:39,NINGBO,2020/5/18 上午 01:32:21
341,SHANGHAI SOLEX LOGISTICS LTD.,SOLEX,infosha@solexsha.com.cn,31010166602907X,"RM1104 NO.400 MIDDLE ZHEJIANG RD.SHANGHAI,P.R.CHINA",,SHANGHAI,SHANGHAI,200001,CN,CNS005239,APPROVED,,,385,16,193,,2019/12/20 上午 07:15:09,2019/12/20 上午 08:28:10,2019/12/20 上午 08:28:10,CNS005239,182,CN,SHANGHAI,"WADE WANG (WANG, WEI)",,SHANGHAI,2020/5/18 上午 01:32:21
955,PT. MEGA ANUGRAH UTAMA,MAU,info@maucargo.com,84.561.407.2-517.000,Perum. Mega Residence Block Catelya - 15. Banyumanik. Semarang 50265 ,,SEMARANG,CENTRAL JAVA,50265,ID,IDM003317,APPROVED,,,1100,44,927,,2020/1/13 上午 07:08:30,2020/1/15 上午 03:10:36,2020/1/15 上午 03:10:36,IDM003317,751,ID,SEMARANG,LINDA MARJANI,2020/1/13 上午 07:06:48,SEMARANG,2020/5/18 上午 01:32:21
381,"Shandong Haijin International Freight Agency Co., Ltd.",SHANDONG HAIJIN,chenjun@haijin.cn,91370200671772888W,"Unit.A 12F,Global Sea Mansion.No.2 Donghai(M)Rd Qingdao 266071",,QINGDAO,,266071,CN,CNS017076,APPROVED,,,426,43,203,,2019/12/20 上午 08:22:46,2019/12/20 上午 08:31:33,2019/12/20 上午 08:31:33,CNS017076,16,CN,QINGDAO,"MICHAEL LIU (LIU, WEI)",,QINGDAO,2020/5/18 上午 01:32:21
382,"QINGDAO BAIHUAYING INTERNATIONAL FREIGHT FORWARDER CO. ,LTD.",QINGDAO BAIHUAYING,johnes.pan@qdbhylog.com,9137020209617264XT,"ROOM 1420,BLOCK A,GUOHUA BUILDONG,NO.2 MINJIANG ROAD,SHINAN DISTRICT,QINGDAO",,QINGDAO,SHANDONG,266000,CN,CNQ006678,APPROVED,,,427,5,206,,2019/12/20 上午 08:24:08,2019/12/20 上午 08:35:09,2019/12/20 上午 08:35:09,CNQ006678,192,CN,QINGDAO,"NICK HUANG (HUANG, YAN)",2019/12/20 上午 07:33:26,QINGDAO,2020/5/18 上午 01:32:21
72,SANCO INTERNATIONAL LOGISTICS LTD NINGBO BRANCH,SANCO NINGBO,yoyojin@sancologistics.com,91330204098764462W,"Room 1508, No.2 Building,ShangDong Business Center No.1926 CangHai Road, NingBo City.",,NINGBO,ZHEJIANG,315000,CN,CNS034706,APPROVED,,,104,45,242,,2019/12/20 上午 03:00:14,2019/12/20 上午 09:10:05,2019/12/20 上午 09:10:04,CNS034706,48,CN,NINGBO,MARTIN KO,,NINGBO,2020/5/18 上午 01:32:21
404,"Shanghai South-Logistics Co.,Ltd.",SSL,joan_zhang@yunquna.com,91310114774313289M,"Building No. 9, No. 958 Lingshan Road, Pudong New Area, Shanghai,China",,SHANGHAI,SHANGHAI,200135,CN,CNS009991,INACTIVE,,,459,16,254,,2019/12/20 上午 09:14:31,2020/5/15 上午 02:43:21,2019/12/20 上午 09:22:39,CNS009991,184,CN,SHANGHAI,"JENNIFER JIN (JIN, YI)",2019/12/20 上午 09:13:35,SHANGHAI,2020/5/18 上午 01:32:21
78,"QINGDAO KARIN INTERNATIONAL TRANSPORTATION,.LTD",KARIN,lans9279@163.com,+86-0532-85798600,Cherrty Mansion2 Nanjing Road Qingdao China,,qingdao,SHANDONG,266000,CN,CNQ002998,INACTIVE,,,110,45,256,,2019/12/20 上午 03:02:11,2020/1/3 上午 06:42:48,2019/12/20 上午 09:24:19,CNQ002998,,,,,2019/12/20 上午 03:01:19,,2020/5/18 上午 01:32:21
413,SEA-AIR LOGISTICS(SHANGHAI)LTD.,SEA-AIR,tracy.chen.sha@seaairlogistics.com.cn,913100006840743099,"RM508,NO.318,FUZHOU ROAD",,SHANGHAI,SHANGHAI,200001,CN,CNS003456,APPROVED,,,469,43,287,,2019/12/20 上午 09:39:18,2019/12/20 上午 09:46:15,2019/12/20 上午 09:46:15,CNS003456,50,CN,SHANGHAI,"ANDY ZENG (ZENG, HONG-YUAN)",,SHANGHAI,2020/5/18 上午 01:32:21
442,World Net Logistics (Hong Kong) Ltd.,World Net,dli@worldnetlogistics.com,TBA,"Unit 1702, 17/F, Tower 1 Enterprise Square","9 Sheung Yuet Road, Kowloon Bay, Kowloon",HONG KONG,,0000,HK,HKW002398,APPROVED,,,499,45,382,,2019/12/22 上午 10:16:53,2019/12/23 上午 12:41:13,2019/12/23 上午 12:41:13,HKW002398,355,HK,HONG KONG,"BARRY LEE (LEE, CHUN-HUNG)",2019/12/22 上午 08:10:25,HONG KONG,2020/5/18 上午 01:32:21
437,Eagle Express Lines Inc,Eagle Express,jydado@eaglegroup.com.ph,000115750000,Bldg A Cargo Village Complex Cor Multinational & Ninoy Aquino Ave,Paranaque City,PARAAQUE CITY,,1700,PH,PHE000005,APPROVED,,,494,45,394,,2019/12/21 上午 03:38:09,2019/12/23 上午 12:50:23,2019/12/23 上午 12:50:23,PHE000005,344,PH,MANILA,KENNETH AMIDO HUALDE,2019/12/21 上午 01:12:42,MANILA,2020/5/18 上午 01:32:21
105,Penavicosz logistics ltd.zhongshan branch,Penavicosz,jane.zheng@penavicocargo.com,91440300192445409Q,"ROOM 1907/08,19/F., NUMBER 16, ZHONGSHAN SAN RD., ZHONGSHAN,","GUANGDONG  PROVICE, CHINA ",ZHONGSHAN,GUANGDONG,528400,CN,CNP001223,APPROVED,,,137,16,335,,2019/12/20 上午 03:14:52,2019/12/20 上午 10:00:06,2019/12/20 上午 10:00:06,CNP001223,87,CN,ZHONGSHAN,"ALBERT ZHANG (ZHANG, DE-WU)",2019/12/20 上午 03:12:13,ZHONGSHAN,2020/5/18 上午 01:32:21
1836,"CPS SHIPPING & LOGISTICS CO., LTD.",CPS,group-export@cpsl.co.th,0105561172084,"3656/62-63 Green Tower Building, 19th Floor, Rama 4 RD., Klongton, Klongtoey",,BANGKOK,BANGKOK,10110,TH,THC002120,APPROVED,,,2262,44,1617,,2020/2/26 上午 04:26:27,2020/2/26 上午 04:52:48,2020/2/26 上午 04:52:48,THC002120,538,TH,BANGKOK,NOPPANUN SUWANARATANA,2020/2/26 上午 04:22:14,BANGKOK,2020/5/18 上午 01:32:21
338,"AGQ Freight Logistics, Inc.",AGQ,noemi@agqfreight.com.ph,243-733-638-000,"#410 Quintin Paredes St., 
Rm. 503 5th flr. Alliance Bldg.,es
","Binondo, Manila, Philippines",Manila,METRO MANILA,1006,PH,PHA000414,APPROVED,,,382,5,107,,2019/12/20 上午 07:08:10,2019/12/20 上午 07:12:39,2019/12/20 上午 07:12:39,PHA000414,329,PH,MANILA,JAYSON DERLA MAGRATA,2019/12/20 上午 06:05:08,MANILA,2020/5/18 上午 01:32:21
107,"Ningbo Younger International Trade&Transportation Co.,Ltd",Younger,warren@kun-logistics.com,913302127204325738,"A-803,Pacific Plaza, 555 Jing Jia Road, Jiangdong District. Ningbo,315040. Zhejiang, China",,NINGBO,ZHEJIANG,315000,CN,CNN002570,APPROVED,,,139,16,336,,2019/12/20 上午 03:15:37,2020/1/3 上午 04:06:21,2019/12/20 上午 10:01:24,CNN002570,226,CN,NINGBO,"ERIKO ZHOU (ZHOU, WEN-WEN)",2019/12/20 上午 03:14:53,NINGBO,2020/5/18 上午 01:32:21
443,TIANJIN OCEANGLORY INTERNATIONAL FREIGHT TRANSPORTATION CO LTDQINGDAO,QINGDAO OCEANGLORY ,xuchao@oceanglory.com,91370202773523735Q,"ROOM 2408 TIMES SQUARE,52 HONG KONG MIDDLE ROAD,QINGDAO CHINA",,QINGDAO,SHANDONG,266000,CN,CNT002590,APPROVED,,,500,45,387,,2019/12/23 上午 12:43:01,2020/1/6 上午 03:31:35,2019/12/23 上午 12:45:06,CNT002590,205,CN,QINGDAO,"ANDY KONG (KONG, QIANG)",2019/12/20 上午 03:34:19,QINGDAO,2020/5/18 上午 01:32:21
79,"Soonest Express(CHINA) Co., Ltd Qingdao Branch",SOONEST EXPRESS INC,kaio@soonestexpress.com,91370200MA3CB86K7X,"Room J, 10th Floor, No. 73, Hong Kong Middle Road,
Qingdao City, Shandong Province, China
",,QINGDAO,SHANDONG,266071,CN,CNS023558,APPROVED,,,111,45,260,,2019/12/20 上午 03:03:44,2019/12/20 上午 09:29:43,2019/12/20 上午 09:29:43,CNS023558,205,CN,QINGDAO,"ANDY KONG (KONG, QIANG)",2019/12/20 上午 03:03:41,QINGDAO,2020/5/18 上午 01:32:21
1014,Maxworld Logistics.Inc,Maxworld,doris.zhu@maxworldgroup.com,190973,"Lihe International Apartmets,Yingtong street,Zhongshn City",,Zhongshan,GUANGDONG,864000,CN,CNM003486,APPROVED,,,1162,46,1327,,2020/1/14 上午 08:34:56,2020/2/6 上午 05:33:43,2020/2/6 上午 05:33:43,CNM003486,372,CN,ZHONGSHAN,"KEVIN CHEN (CHEN, YU-CHI)",2020/1/14 上午 08:34:00,ZHONGSHAN,2020/5/18 上午 01:32:21
422,TRUSTWIN LOGISTICS COMPANY LTD,trustwin,alan@trustwin-logistics.com,91330203MA2GRQMU9G,"ROOM 503,HUIYIN INTL MANSION,NO.77 BAOHUA ST.EASTERN NEW TOWN,NINGBO,CHINA ",,ningbo,ZHEJIANG,315000,CN,CNT009604,APPROVED,,,478,16,372,,2019/12/20 上午 10:02:49,2019/12/20 上午 10:25:41,2019/12/20 上午 10:25:41,CNT009604,216,CN,NINGBO,"MARY XU (XU, JIA-QIAN)",2019/12/20 上午 06:01:49,NINGBO,2020/5/18 上午 01:32:21
111,Great Consol International Forwarding(Ningbo) CO LTD,Great Consol,rayleneqian@greatconsol.com,913302006842890780,"27/F, B-BUILDING OF CENTURY PLAZA
NO.118 DALIANG STREET, HAISHU DISTRICT,
NINGBO CHINA
",,NINGBO,ZHEJIANG,315000,CN,CNG006869,APPROVED,,,143,11,339,,2019/12/20 上午 03:19:18,2019/12/31 上午 08:54:49,2019/12/20 上午 10:02:19,CNG006869,221,CN,NINGBO,"KITTY ZHOU (ZHOU, SU-PING)",2019/12/20 上午 03:18:00,NINGBO,2020/5/18 上午 01:32:21
116,COHESION Freight Agency Limited Ningbo Branch,COHESION,kinki_xia@cohesionfreight.com.cn,913302127723399951,"ROOM1901,GUTING BUILDING,HEFENG CREATIVE SQUARE,NO 495 JINGDONG NORTH ROAD,YINZHOU DISTRICT,NINGBO,ZHEJIANG PROVINCE,315040,CHIN",,NINGBO,ZHEJIANG,315040,CN,CNC012201,APPROVED,,,148,16,342,,2019/12/20 上午 03:22:00,2019/12/31 上午 08:54:10,2019/12/20 上午 10:03:44,CNC012201,232,CN,NINGBO,ARNOLD WANG,,NINGBO,2020/5/18 上午 01:32:21
84,"SHENZHEN HYUN YOUNG INTERNATIONAL TRANSPORTATION CO.,LTD.","SHENZHEN HYUN YOUNG INTERNATIONAL TRANSPORTATION CO.,LTD.",hyop15@hyun-young.cn,914403007703060062,"502,R3-B,HIGH-TECH INDUSTRIAL PARK,NANSHAN","ROOM7-E ZHENYE BUILDING, BAOAN SOUTH ROAD",shenzhen,,518000,CN,CNS015096,APPROVED,,,116,14,47,,2019/12/20 上午 03:04:55,2019/12/20 上午 04:00:31,2019/12/20 上午 04:00:31,CNS015096,94,CN,SHENZHEN,"SAM HUNG (HUNG,MING-HUNG)",,SHENZHEN,2020/5/18 上午 01:32:21
88,LF LOGISTICS (CHINA) CO.LTD,LFL,ivylial@lflogistics.com,913100006793981306,"7/F Tower Block, Li & Fung Plaza, No.2000 Yi Shan Road. Shanghai, P R China",,SHANGHAI,SHANGHAI,200052,CN,CNC000001,APPROVED,,,120,14,66,,2019/12/20 上午 03:07:15,2019/12/20 上午 04:36:41,2019/12/20 上午 04:36:41,CNC000001,50,CN,SHANGHAI,"ANDY ZENG (ZENG, HONG-YUAN)",,SHANGHAI,2020/5/18 上午 01:32:21
106,"Hellmann Worldwide Logistics (China) Ltd.,Guangzhou Branch",HELLMANN ,josie.fan@hellmann.com,914401017661148371,"Rm 4304-05,Zhujiang international Building, No.112, 
Yuehua Rd., Guangzhou ",,GUANGZHOU,GUANGDONG,510000,CN,CNH004572,APPROVED,,,138,11,139,,2019/12/20 上午 03:15:22,2019/12/20 上午 07:50:57,2019/12/20 上午 07:50:57,CNH004572,105,CN,GUANGZHOU,RONALD CHAN,2019/12/20 上午 03:12:58,GUANGZHOU,2020/5/18 上午 01:32:21
342,"SHANGHAI ZHONGLIANG INTERNATIONAL TRADING CO.,LTD.",SHANGHAI ZHONGLIANG,shenmingmin@163.com,91310115664397573Y,"RM901,NO.8,67 XIYING ROAD(S),PUDONG,SHANGHAI 200126",,SHANGHAI,SHANGHAI,200126,CN,CNS015812,APPROVED,,,386,16,198,,2019/12/20 上午 07:16:46,2019/12/20 上午 08:29:26,2019/12/20 上午 08:29:26,CNS015812,181,CN,SHANGHAI,"ADA XU (XU, JUE)",2019/12/20 上午 06:58:23,SHANGHAI,2020/5/18 上午 01:32:21
74,YFL GLOBAL FORWARDING LIMITED,YFL,rachel.chan@yatfai.com,E301110,"Room C06, 11/F, TML Plaza, 3 Hoi Shing Road, Tsuen Wan, ","New Territories, Hong Kong",HongKong,,852,HK,HKY000814,APPROVED,,,106,45,247,,2019/12/20 上午 03:00:51,2019/12/20 上午 09:17:13,2019/12/20 上午 09:17:13,HKY000814,40,HK,HONG KONG,"FRED TUNG (TUNG, YIU-FAT)",2019/12/20 上午 02:59:32,HONG KONG,2020/5/18 上午 01:32:21
75,Delmar International ( China ) Inc.,Delmar China,wuna@delmarchina.com,+913100006677919046,ROOM 1501-1504 NO.248 YANG SHU PU ROAD,,Shanghai,SHANGHAI,200082,CN,CND003252,APPROVED,,,107,45,250,,2019/12/20 上午 03:01:51,2020/1/7 上午 04:57:40,2019/12/20 上午 09:18:58,CND003252,50,CN,SHANGHAI,"ANDY ZENG (ZENG, HONG-YUAN)",2019/12/20 上午 02:58:53,SHANGHAI,2020/5/18 上午 01:32:21
